order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1418317,92052,prior,82,6,15,1.0
422430,118469,prior,10,4,10,30.0
1205075,173534,prior,2,6,17,5.0
1527169,17896,prior,18,2,10,4.0
2202579,141322,prior,2,1,13,9.0
1072492,127852,prior,1,0,13,
2121742,1236,prior,1,2,15,
3039210,103483,prior,6,1,13,13.0
751936,119427,prior,17,3,17,5.0
2795824,167340,prior,1,0,8,
2676138,204213,prior,11,1,16,30.0
107967,34465,prior,7,1,8,18.0
1889380,94462,prior,1,6,7,
1279131,4194,prior,16,3,13,8.0
1100284,2546,prior,14,3,15,7.0
355081,27787,prior,11,1,16,14.0
2063051,54307,prior,35,5,7,3.0
3205622,122937,prior,21,6,20,14.0
2907601,33458,prior,81,0,15,4.0
1434057,16955,prior,20,0,8,10.0
2186440,127518,test,46,4,12,5.0
1174910,45939,prior,15,3,9,3.0
1410457,94820,prior,10,2,14,30.0
1286363,2101,prior,3,0,10,2.0
1157663,37462,prior,7,1,10,6.0
1700446,109138,prior,3,5,17,8.0
1540124,150603,prior,23,0,14,2.0
2482790,58038,prior,45,4,21,3.0
3035891,133574,prior,14,0,20,7.0
2307407,89608,prior,6,0,9,8.0
508157,67418,prior,23,1,10,1.0
2031066,65980,prior,10,5,15,30.0
3219810,156277,prior,20,5,21,7.0
1776739,143586,prior,8,6,8,14.0
1017619,174628,prior,37,3,13,1.0
1252877,71193,prior,5,1,16,7.0
1749593,136216,prior,4,1,16,30.0
3355858,98249,prior,4,3,18,8.0
530779,22155,prior,1,6,11,
1972622,50761,prior,15,1,11,30.0
1822624,147203,prior,30,0,9,5.0
1931557,56741,prior,4,0,18,10.0
2132686,190333,prior,7,1,17,6.0
1993407,77437,prior,2,4,7,5.0
1936533,7600,prior,10,5,9,7.0
2271957,133474,prior,15,3,9,2.0
886634,4477,prior,32,0,8,9.0
343731,134729,prior,19,0,20,7.0
1912887,3327,prior,3,3,10,2.0
1938459,51711,prior,13,0,10,8.0
2556621,50630,prior,5,6,8,4.0
151167,46613,prior,11,5,12,8.0
2358502,40788,prior,2,3,8,16.0
2618232,71751,prior,24,6,8,7.0
705355,177074,prior,6,5,13,12.0
2135865,106286,prior,12,2,14,12.0
1060993,173138,prior,14,5,10,4.0
493777,203858,prior,8,5,15,4.0
2024884,133777,prior,7,1,16,23.0
3206965,176780,prior,1,4,17,
191498,60836,prior,18,2,11,12.0
11522,180551,prior,11,1,17,14.0
57606,39277,prior,40,5,23,2.0
481210,40481,prior,15,6,12,13.0
3147449,22104,prior,80,5,22,6.0
1115955,27312,prior,25,1,16,9.0
2466216,191258,prior,3,0,16,13.0
2484554,103435,prior,5,4,17,29.0
1533254,168957,prior,26,1,12,7.0
1389490,108387,prior,6,0,17,7.0
1667024,95858,prior,9,0,15,30.0
525789,205391,prior,12,5,10,7.0
2278033,83608,prior,90,4,6,2.0
3271352,36137,prior,10,0,19,1.0
3078526,96541,prior,3,1,16,7.0
615596,202883,prior,11,0,15,14.0
882531,78664,prior,37,4,19,5.0
1896714,188827,prior,10,1,14,1.0
1920137,185820,prior,19,2,13,14.0
402815,45139,prior,28,0,16,6.0
1179155,170771,prior,76,6,11,5.0
1863735,158682,prior,9,0,15,2.0
3013267,36471,prior,40,6,15,3.0
1875264,93470,prior,12,1,11,6.0
198851,184477,prior,2,2,17,6.0
977797,203057,prior,4,2,18,30.0
2653396,117323,test,17,2,17,11.0
2291139,108864,prior,14,2,14,4.0
2805711,35901,prior,1,1,14,
3200304,137648,test,25,1,10,20.0
1787767,51588,prior,14,0,13,1.0
581658,37051,prior,27,4,4,3.0
1026577,55666,prior,33,4,10,1.0
2115914,15487,prior,12,6,17,4.0
212622,57199,prior,3,1,9,18.0
2389464,6569,prior,12,5,9,10.0
2940638,2154,prior,5,1,16,15.0
2231276,197428,prior,1,4,12,
1594882,98799,prior,14,5,18,12.0
453395,187332,prior,3,1,7,15.0
1619463,85039,prior,7,1,11,13.0
485215,113136,prior,12,2,10,30.0
1949419,16228,prior,22,4,15,7.0
526,17900,prior,9,0,23,10.0
1456268,19392,prior,20,6,22,4.0
2179573,118383,prior,9,6,14,5.0
2726195,74474,prior,8,1,9,21.0
52095,74337,prior,5,2,15,3.0
2477272,44484,train,15,1,18,14.0
347420,114194,prior,37,1,13,6.0
2949625,59316,prior,4,3,12,30.0
1257439,125579,prior,9,4,11,7.0
3108676,135169,prior,26,4,8,1.0
443702,4123,prior,15,4,10,7.0
1302529,185382,prior,25,3,17,6.0
133077,87311,prior,15,1,13,7.0
2461055,27498,prior,4,3,13,2.0
1736276,144504,prior,16,4,17,3.0
2712630,118713,prior,38,6,11,6.0
517341,4686,prior,6,1,15,7.0
1842937,119163,prior,28,5,6,30.0
863519,138187,prior,6,4,19,12.0
1728598,198034,prior,11,2,9,7.0
1131335,69877,prior,5,3,10,3.0
2137417,117152,prior,8,1,14,16.0
707357,157587,prior,53,3,9,8.0
1910206,77889,prior,13,5,11,6.0
796332,64319,prior,1,1,15,
1201221,83684,prior,4,6,13,22.0
187233,175620,prior,15,2,11,20.0
128130,51693,prior,1,5,14,
3402987,122719,prior,5,1,2,25.0
1377146,6622,prior,3,4,18,30.0
3047055,125560,prior,18,1,16,2.0
695612,97878,prior,5,3,13,21.0
1198099,94066,prior,10,4,13,11.0
3160993,61366,prior,22,0,13,3.0
32999,100765,prior,33,4,12,2.0
656767,39436,train,4,5,16,30.0
574377,29344,prior,62,5,10,4.0
2503889,72315,prior,5,3,11,14.0
618176,23678,prior,8,2,19,8.0
70962,191903,prior,9,0,11,7.0
3117031,51616,prior,13,5,9,7.0
2258761,25743,prior,7,0,10,17.0
622024,197440,train,28,1,20,6.0
178983,73019,prior,17,1,10,7.0
1653670,39947,prior,27,1,8,7.0
2891759,144507,prior,12,2,17,4.0
3112235,97277,prior,8,0,13,27.0
1808583,75321,prior,9,6,9,13.0
2179193,37220,prior,6,2,17,7.0
709098,187172,prior,8,2,14,11.0
3101583,115681,prior,34,5,16,6.0
1879444,138746,prior,10,0,12,13.0
2362700,63200,prior,3,0,17,13.0
1301964,140477,prior,10,4,16,28.0
2872318,196243,train,11,1,14,30.0
2757783,140867,prior,51,3,11,16.0
841768,64064,prior,19,2,7,7.0
423806,26841,prior,16,2,13,28.0
2740904,145001,prior,32,2,10,2.0
2916747,200790,prior,43,1,20,2.0
1155517,148474,prior,5,3,10,7.0
2040546,12641,prior,52,2,10,4.0
171570,42980,prior,16,0,11,19.0
621045,33927,prior,29,1,8,8.0
1458750,200777,prior,1,3,9,
1007460,94310,prior,2,2,9,6.0
2110826,151348,prior,25,6,10,3.0
2481051,98480,prior,16,1,12,8.0
1979444,52485,prior,2,6,9,13.0
209962,158954,prior,2,6,20,3.0
2460970,29415,prior,4,3,9,5.0
531650,1336,prior,1,5,8,
2584461,154654,prior,23,1,12,13.0
1191711,167406,prior,24,6,10,29.0
559420,141504,prior,2,3,19,10.0
2619747,8211,prior,18,3,13,6.0
3253115,155293,prior,5,5,16,30.0
1905036,33525,prior,9,3,12,17.0
361548,139464,prior,1,6,12,
3361304,159867,prior,9,1,15,7.0
1068903,142396,prior,8,2,19,9.0
3118406,195326,prior,4,5,15,3.0
3255361,47719,prior,24,1,6,4.0
2976145,71601,prior,6,6,16,7.0
3072441,89093,prior,11,1,19,20.0
2134667,80713,prior,6,4,19,30.0
203526,188407,prior,55,1,21,6.0
1487981,112751,prior,19,3,17,6.0
1524223,33899,prior,4,1,20,10.0
271521,169944,prior,6,6,14,3.0
97106,128239,prior,2,5,13,30.0
1986608,127493,prior,38,4,14,3.0
3408057,63777,prior,15,3,7,4.0
16525,85185,prior,30,1,23,0.0
1573157,170705,prior,49,0,17,7.0
1552780,120544,prior,46,3,10,5.0
1472591,161649,prior,7,0,12,10.0
1577095,199074,prior,21,4,9,8.0
273148,153527,prior,34,1,19,12.0
1448846,149400,prior,17,6,23,7.0
1665138,68981,prior,35,1,8,8.0
1933912,45775,prior,1,3,2,
114316,143659,prior,14,5,12,6.0
2585213,1990,prior,24,2,8,8.0
1920741,122679,prior,3,3,11,11.0
424520,19616,prior,1,3,17,
37647,165680,prior,2,2,16,9.0
3157962,132812,prior,7,2,19,30.0
1215298,128927,prior,9,5,10,9.0
2769361,23165,prior,18,0,19,30.0
510060,43475,prior,24,3,9,11.0
2988905,170297,prior,28,1,11,7.0
2612803,196855,prior,6,1,18,27.0
3396265,46033,prior,27,6,7,6.0
2541059,14645,prior,5,4,15,30.0
3311602,125958,prior,10,6,21,0.0
34301,156770,prior,11,3,23,5.0
145532,454,prior,31,2,14,9.0
2868165,42449,prior,8,2,12,6.0
1241613,40175,test,5,4,16,18.0
1117601,38465,prior,1,2,17,
154335,138166,train,6,4,16,24.0
2156126,54075,prior,5,5,9,8.0
3092016,50341,prior,29,3,21,5.0
1950410,51081,prior,6,0,7,20.0
46432,59510,prior,31,5,12,28.0
2408219,130022,prior,33,1,10,7.0
2791661,164709,prior,2,3,11,12.0
1228911,20097,prior,1,6,15,
1371433,100833,prior,21,6,15,2.0
2031727,183920,prior,5,2,8,12.0
1318583,1791,prior,11,2,18,9.0
3284441,95193,prior,10,0,17,2.0
651039,186706,prior,4,4,20,30.0
2659764,165534,prior,6,6,14,2.0
2965228,200545,prior,4,5,12,21.0
2014868,122977,prior,2,0,6,26.0
2375180,52884,prior,10,1,10,8.0
2528589,100629,prior,44,2,9,1.0
231958,163819,prior,32,1,9,7.0
2569870,56644,prior,11,3,15,7.0
760104,51637,prior,9,1,9,30.0
2138510,199066,prior,5,1,14,30.0
1634568,28283,prior,11,4,18,9.0
64930,164257,prior,10,1,8,19.0
1025156,72645,prior,1,5,10,
1759163,34217,prior,8,1,13,30.0
2885468,93545,prior,17,5,16,16.0
2479120,19378,prior,3,5,14,8.0
1706170,49551,prior,48,3,6,2.0
845478,59471,prior,41,3,9,1.0
2285713,77380,prior,17,3,15,28.0
536212,47170,prior,3,3,15,30.0
413424,87345,prior,59,3,11,14.0
3240592,4742,prior,1,0,14,
2299039,14198,prior,41,5,16,4.0
2103600,159485,prior,2,0,7,30.0
1001873,97527,train,14,4,12,25.0
3388152,54444,prior,29,1,19,3.0
2524360,109945,train,27,0,14,12.0
3149770,143415,prior,57,2,20,6.0
1510501,132416,prior,23,6,12,12.0
1198235,90632,prior,19,1,15,14.0
95220,150481,prior,7,0,18,1.0
2518090,6340,prior,1,1,8,
2026617,145079,prior,44,1,8,10.0
296300,143707,prior,20,5,11,8.0
1182228,47666,prior,81,6,20,2.0
2897713,11474,prior,1,1,15,
1024832,154327,prior,15,1,8,5.0
2613229,179657,prior,2,1,8,30.0
296361,75799,test,4,1,19,30.0
447758,9676,prior,3,1,12,30.0
2693686,100982,prior,83,2,15,0.0
2360887,39156,prior,39,5,11,7.0
297111,19860,prior,26,4,16,1.0
3208601,194505,prior,3,0,11,30.0
750118,169277,prior,6,1,13,2.0
1682300,145943,prior,2,3,11,12.0
2551240,21227,prior,51,6,14,3.0
238770,198935,prior,16,6,18,13.0
390953,197006,prior,51,3,13,7.0
3182142,70356,prior,12,1,10,3.0
3223707,54549,prior,2,3,18,10.0
1288381,129127,prior,23,5,19,7.0
1733234,141261,prior,18,1,9,6.0
1396517,139660,prior,15,3,10,0.0
1353307,14922,prior,6,1,18,6.0
2761028,179854,prior,3,4,23,0.0
3335107,8502,prior,60,0,11,6.0
1543235,32543,prior,2,0,10,3.0
3167749,50419,prior,15,3,10,17.0
2811290,59818,prior,11,4,21,7.0
776572,110903,prior,4,3,20,30.0
2560906,109974,prior,16,6,16,14.0
1855156,160020,prior,8,0,14,6.0
680440,154495,prior,12,0,12,30.0
3406799,9457,prior,1,5,21,
2279859,180589,prior,3,1,17,30.0
2440237,142757,prior,14,2,19,9.0
1277322,150499,prior,6,6,14,28.0
2170606,59167,prior,29,0,10,6.0
1327661,122788,prior,30,1,13,4.0
10127,115005,prior,9,4,15,20.0
807645,83705,prior,70,4,8,0.0
3195834,196188,prior,9,0,18,30.0
2374010,112438,train,9,1,10,30.0
2289629,13320,prior,11,1,17,20.0
206729,32748,prior,9,5,15,22.0
2817109,152497,prior,3,4,19,12.0
1370636,133722,prior,3,2,10,21.0
2019974,84397,prior,52,3,10,3.0
498479,106148,prior,3,1,10,4.0
1018458,103374,prior,13,3,16,19.0
2917845,135542,prior,6,4,10,19.0
1258971,32229,prior,84,0,7,2.0
1576399,181936,prior,41,1,20,0.0
1422339,184397,prior,12,4,16,27.0
2266448,200102,prior,39,0,13,7.0
3323437,198030,prior,4,0,21,17.0
182004,43275,prior,35,4,18,4.0
3066393,159306,train,6,4,12,30.0
185097,112604,prior,7,4,18,0.0
2236330,28284,prior,28,6,19,0.0
467606,54019,prior,13,2,10,18.0
3027550,3614,prior,12,1,16,27.0
2831159,80098,prior,47,6,9,6.0
2416407,50336,prior,15,5,19,13.0
1089025,93823,prior,9,0,12,4.0
1163547,93104,prior,4,1,15,16.0
1623173,99497,prior,28,0,15,7.0
2716934,176686,prior,17,2,8,16.0
2153162,97293,prior,13,2,7,17.0
1530937,56443,prior,9,6,7,7.0
1499700,40339,prior,6,0,10,30.0
523008,17914,prior,4,1,17,7.0
557279,35191,prior,5,2,10,7.0
61509,199512,prior,25,1,13,10.0
464096,94169,prior,47,6,10,7.0
946060,108804,prior,31,4,14,6.0
1238325,39786,prior,35,1,13,7.0
2202793,76645,prior,7,0,18,2.0
805077,107934,prior,6,2,1,5.0
2029566,122391,test,73,2,12,4.0
2985907,105269,prior,88,2,2,2.0
2968611,65765,prior,46,6,7,9.0
196194,167677,prior,37,6,9,12.0
1689382,100343,prior,4,0,12,30.0
3129344,57154,prior,7,3,19,13.0
360162,52006,prior,9,6,11,22.0
3352085,86558,prior,16,1,9,6.0
77726,35795,prior,12,1,15,17.0
2893299,149656,prior,1,2,15,
521604,54959,prior,13,0,17,2.0
2841639,143127,prior,8,1,21,7.0
913099,181584,prior,13,3,9,1.0
3345396,15280,prior,7,0,14,9.0
1421350,177328,prior,4,3,16,0.0
1976162,68500,prior,47,5,16,3.0
1944194,139033,prior,2,0,9,8.0
2145750,186732,prior,15,5,15,7.0
1497527,71085,prior,2,1,15,7.0
1913609,54988,prior,44,0,14,4.0
2310988,127392,prior,3,3,20,25.0
2591202,32978,prior,3,0,15,30.0
1972434,196519,prior,17,1,8,2.0
2726465,91118,prior,4,5,10,5.0
2686529,67083,prior,8,0,13,5.0
865245,16589,prior,11,1,13,30.0
3023056,59465,prior,19,1,13,10.0
2781310,31589,prior,13,6,14,5.0
669919,102429,prior,2,5,10,7.0
520094,143616,prior,1,6,9,
3330260,91049,prior,23,4,17,4.0
3332419,66635,prior,41,6,17,2.0
1543988,176276,prior,6,4,10,6.0
638525,12046,prior,11,5,7,6.0
1723392,191256,prior,16,3,12,5.0
702915,191064,prior,4,6,9,6.0
1885801,176901,prior,23,4,16,10.0
1347803,7103,prior,2,2,11,5.0
447535,176638,prior,7,1,10,10.0
1087611,24517,train,18,1,21,3.0
3002813,54304,prior,53,3,14,6.0
11292,143961,prior,8,1,12,8.0
1940905,151510,test,4,0,15,15.0
1115319,162427,prior,51,5,13,2.0
2741267,179346,prior,14,1,14,8.0
1419133,139847,prior,17,0,14,4.0
308450,150188,prior,23,3,17,8.0
2422713,204791,prior,13,4,17,30.0
2760255,117222,prior,50,2,12,7.0
2469275,29195,prior,33,6,19,6.0
2607559,94838,prior,14,3,14,1.0
370730,74521,prior,73,2,20,7.0
95891,71387,train,28,6,14,30.0
2466346,99753,prior,43,4,7,3.0
859727,87741,prior,34,5,19,11.0
171343,33055,prior,25,6,18,9.0
159596,128191,prior,10,6,7,7.0
2504236,6060,prior,19,3,12,27.0
2416824,52844,prior,32,2,10,7.0
2846498,91395,prior,33,3,11,9.0
1360496,47046,prior,15,0,7,6.0
1828642,86942,prior,3,5,10,30.0
685108,199506,prior,14,1,14,3.0
1615431,140562,prior,18,0,15,9.0
207911,134440,prior,4,5,13,15.0
2594523,113015,prior,5,4,18,28.0
376059,137530,test,63,5,11,9.0
1859049,32146,prior,15,3,14,2.0
1503140,1958,prior,12,2,18,4.0
2955246,131639,prior,12,2,15,5.0
1012548,164782,prior,21,3,12,4.0
1464523,111041,prior,11,1,13,5.0
2913794,24294,prior,41,0,10,3.0
3261745,117631,prior,12,6,9,14.0
1754714,147514,prior,3,5,17,4.0
1942975,59182,prior,36,0,8,7.0
2441476,113817,prior,5,0,12,6.0
1950386,60197,prior,6,0,16,4.0
1902935,77679,prior,19,2,13,11.0
1924082,24009,prior,13,4,17,11.0
840200,71370,prior,10,3,12,30.0
1864554,178127,prior,28,0,19,8.0
2091311,168387,prior,51,0,20,13.0
1568959,153579,prior,7,1,17,14.0
406675,60728,prior,7,4,12,3.0
305249,194602,prior,3,1,14,14.0
2300025,19428,prior,4,2,19,26.0
2565316,14833,prior,2,5,11,30.0
1779658,53145,prior,18,2,6,4.0
2726307,158839,prior,47,0,9,8.0
1678758,103030,prior,6,6,8,6.0
2583545,150962,prior,4,3,15,24.0
475736,181153,prior,6,5,9,5.0
285269,29417,prior,15,2,8,4.0
2208798,17014,prior,4,6,17,5.0
2566059,47631,prior,36,4,9,2.0
2356544,96799,prior,42,0,16,9.0
1275596,91368,prior,2,1,11,7.0
2526565,169800,prior,10,1,20,8.0
1769078,89553,prior,5,1,6,4.0
3142794,42966,prior,10,2,18,13.0
813845,97450,prior,1,0,13,
1056933,23193,prior,11,2,7,7.0
847085,77761,prior,25,6,15,6.0
1122569,176199,prior,2,3,21,8.0
435960,46321,prior,41,2,16,0.0
997869,20614,prior,18,1,15,3.0
3251043,83847,prior,7,1,14,14.0
427440,121301,prior,6,5,12,5.0
2151781,138744,prior,10,0,14,6.0
2742791,173594,prior,4,0,13,7.0
407181,95069,prior,60,1,12,3.0
427191,6645,prior,5,2,6,10.0
2727996,4484,prior,13,5,14,16.0
366422,46950,prior,1,2,14,
2601098,54026,prior,19,0,12,21.0
2253435,99975,prior,2,1,14,30.0
2226316,204754,prior,5,0,8,30.0
2971249,100266,prior,2,5,10,3.0
2043947,34608,prior,12,1,15,4.0
2714945,192066,prior,18,6,11,1.0
872843,8292,prior,14,0,15,16.0
2388460,19572,prior,2,0,16,7.0
750243,173630,prior,25,4,10,15.0
1302541,145183,prior,14,5,15,10.0
3357304,102371,prior,5,0,16,30.0
3342386,44816,prior,9,6,13,3.0
3122087,82807,prior,7,3,13,9.0
2379988,172493,prior,1,5,11,
2191071,144039,prior,15,5,7,8.0
1158335,36818,prior,2,3,16,14.0
1051854,140097,prior,11,4,18,4.0
1117141,194037,prior,25,3,14,9.0
2579786,164913,prior,14,1,8,6.0
1737600,97332,prior,3,0,9,18.0
1902594,109352,train,17,2,21,10.0
2110,36431,prior,5,5,13,24.0
531799,148456,prior,3,4,18,30.0
2824455,147688,prior,7,6,7,7.0
577500,71897,prior,13,4,13,2.0
440430,42591,prior,13,4,15,23.0
1774152,28927,prior,3,3,15,21.0
286627,121208,prior,1,0,14,
803479,130569,prior,8,6,10,14.0
1704926,12256,prior,4,0,11,9.0
1552944,89346,prior,62,5,13,2.0
2350186,13823,prior,1,1,9,
535737,30490,prior,35,3,9,2.0
961599,8270,prior,33,6,9,2.0
1038140,157562,prior,21,1,14,6.0
521314,14428,prior,7,5,21,3.0
2009071,20877,prior,9,6,14,7.0
971351,24931,prior,11,3,17,9.0
2683815,106886,train,5,0,13,3.0
786650,5682,prior,5,0,0,1.0
2954355,135321,prior,5,6,17,14.0
3042967,40045,prior,2,6,8,7.0
2619346,17834,prior,23,2,14,22.0
2425294,11964,prior,47,1,17,4.0
531029,9586,prior,4,0,12,3.0
1163314,41906,prior,3,5,13,30.0
1577403,40719,prior,2,1,9,30.0
1275509,16378,prior,50,4,9,5.0
1081821,148185,prior,34,0,15,2.0
1932989,42910,prior,36,6,18,5.0
1775868,100115,prior,1,1,15,
1123766,109548,prior,1,1,18,
3037841,46449,prior,3,2,13,30.0
1880619,14341,prior,4,3,12,6.0
1948418,166840,prior,6,0,12,7.0
965574,48646,prior,5,3,15,22.0
1907863,202653,prior,19,1,9,3.0
3224175,171708,prior,9,0,17,29.0
2520849,131748,prior,53,5,16,10.0
2545377,10447,prior,5,4,21,11.0
2005708,5147,prior,5,4,10,25.0
1869794,80628,prior,70,4,10,7.0
2585165,70229,prior,8,4,10,5.0
1372667,62034,prior,4,1,8,29.0
235539,2375,prior,3,3,10,30.0
612479,73042,prior,60,3,15,1.0
2439961,72943,prior,5,0,14,30.0
2288080,7242,prior,8,0,22,24.0
1602954,199300,prior,5,3,16,7.0
216057,15821,prior,3,0,7,30.0
2122594,125206,prior,1,6,16,
1877268,124987,prior,1,6,0,
2761866,4238,prior,12,3,13,7.0
3211818,112511,prior,2,0,15,10.0
2088316,120668,prior,1,3,17,
1033471,194758,train,33,1,10,19.0
2572492,172683,prior,2,3,18,25.0
3025093,89120,train,8,3,18,30.0
377198,104677,prior,3,2,18,22.0
921876,23804,prior,26,5,18,6.0
965694,84519,prior,12,0,12,7.0
2479209,146248,prior,4,3,19,6.0
3114962,23211,prior,2,4,12,7.0
2117001,36936,prior,15,0,10,14.0
39447,51336,prior,7,1,15,30.0
3189558,131571,prior,2,5,21,16.0
2434357,58145,prior,3,0,11,13.0
2622042,46657,prior,34,5,12,0.0
1704223,125503,prior,8,6,14,28.0
1010837,99522,prior,1,1,9,
2179963,44585,prior,5,3,11,2.0
2361457,118068,prior,19,2,13,2.0
2686075,120541,prior,9,1,11,5.0
1119725,59804,prior,5,2,14,30.0
